Geographyid,unemploymentrate,date,region,monthsofsupply,mediansaleprice
17140,5.8,7/1/14,"Cincinnati, OH",4.7,148000
17140,5.4,8/1/14,"Cincinnati, OH",5,145000
17140,5,9/1/14,"Cincinnati, OH",5.3,140000
17140,4.8,10/1/14,"Cincinnati, OH",5.2,138000
17140,4.7,11/1/14,"Cincinnati, OH",6.1,133000
17140,4.5,12/1/14,"Cincinnati, OH",5.2,136000
17140,5.5,1/1/15,"Cincinnati, OH",6.8,123000
17140,5,2/1/15,"Cincinnati, OH",6.2,128000
17140,4.8,3/1/15,"Cincinnati, OH",5,139000
17140,4.2,4/1/15,"Cincinnati, OH",5.2,139000
17140,4.5,5/1/15,"Cincinnati, OH",4.7,155000
17140,4.8,6/1/15,"Cincinnati, OH",3.9,154000
17140,4.6,7/1/15,"Cincinnati, OH",4,153000
17140,4.2,8/1/15,"Cincinnati, OH",4.3,150000
17140,4.1,9/1/15,"Cincinnati, OH",4.4,145000
17140,4.1,10/1/15,"Cincinnati, OH",4.4,140000
17140,4.2,11/1/15,"Cincinnati, OH",5.7,139000
17140,4.2,12/1/15,"Cincinnati, OH",4,145000
17140,4.9,1/1/16,"Cincinnati, OH",5.9,133000
17140,4.8,2/1/16,"Cincinnati, OH",5.7,135000
17140,4.6,3/1/16,"Cincinnati, OH",4.5,148000
17140,4.2,4/1/16,"Cincinnati, OH",4,153000
17140,3.9,5/1/16,"Cincinnati, OH",3.7,158000
17140,4.6,6/1/16,"Cincinnati, OH",3.5,168000
17140,4.4,7/1/16,"Cincinnati, OH",3.8,165000
17140,4.3,8/1/16,"Cincinnati, OH",3.5,155000
17140,4.4,9/1/16,"Cincinnati, OH",3.6,156000
17140,4.3,10/1/16,"Cincinnati, OH",3.7,158000
17140,4.1,11/1/16,"Cincinnati, OH",4,150000
17140,4.3,12/1/16,"Cincinnati, OH",3.3,150000
17140,5.2,1/1/17,"Cincinnati, OH",4.6,145000
17140,4.8,2/1/17,"Cincinnati, OH",4.9,143000
17140,4.3,3/1/17,"Cincinnati, OH",3.3,155000
17140,3.9,4/1/17,"Cincinnati, OH",3.7,163000
17140,4,5/1/17,"Cincinnati, OH",2.9,162000
17140,4.7,6/1/17,"Cincinnati, OH",2.9,175000
17140,4.6,7/1/17,"Cincinnati, OH",3.3,175000
17140,4.5,8/1/17,"Cincinnati, OH",3.1,170000
17140,4.1,9/1/17,"Cincinnati, OH",3.3,165000
17140,4,10/1/17,"Cincinnati, OH",3.5,158000
17140,3.8,11/1/17,"Cincinnati, OH",3.5,170000
17140,3.7,12/1/17,"Cincinnati, OH",3.1,158000
17140,4.4,1/1/18,"Cincinnati, OH",4.2,158000
17140,4.3,2/1/18,"Cincinnati, OH",4.2,160000
17140,4,3/1/18,"Cincinnati, OH",3.1,172000
17140,3.7,4/1/18,"Cincinnati, OH",3.1,175000
17140,3.7,5/1/18,"Cincinnati, OH",2.9,180000
17140,4.5,6/1/18,"Cincinnati, OH",2.7,190000
17140,4.2,7/1/18,"Cincinnati, OH",2.9,179000
17140,3.9,8/1/18,"Cincinnati, OH",2.8,178000
17140,3.7,9/1/18,"Cincinnati, OH",3.4,173000
17140,3.8,10/1/18,"Cincinnati, OH",3.3,170000
17140,3.5,11/1/18,"Cincinnati, OH",3.2,173000
17140,3.8,12/1/18,"Cincinnati, OH",3.1,165000
17140,4.5,1/1/19,"Cincinnati, OH",4.5,161000
17140,4,2/1/19,"Cincinnati, OH",3.9,174000
17140,3.7,3/1/19,"Cincinnati, OH",3.1,175000
17140,3.1,4/1/19,"Cincinnati, OH",2.9,185000
17140,3.3,5/1/19,"Cincinnati, OH",2.6,193000
17140,4.1,6/1/19,"Cincinnati, OH",2.6,200000
17140,4.2,7/1/19,"Cincinnati, OH",2.7,197000
17140,3.9,8/1/19,"Cincinnati, OH",2.6,190000
17140,3.6,9/1/19,"Cincinnati, OH",3,185000
17140,3.5,10/1/19,"Cincinnati, OH",2.6,181000
17140,3.4,11/1/19,"Cincinnati, OH",2.8,182000
17140,3.3,12/1/19,"Cincinnati, OH",2.4,187000
17140,4.3,1/1/20,"Cincinnati, OH",3.3,180000
17140,4,2/1/20,"Cincinnati, OH",2.9,177000
17140,4.4,3/1/20,"Cincinnati, OH",2.5,195000
17140,14.1,4/1/20,"Cincinnati, OH",2.6,198000
17140,11.2,5/1/20,"Cincinnati, OH",2.7,201000
17140,9,6/1/20,"Cincinnati, OH",2.1,216000
17140,7.6,7/1/20,"Cincinnati, OH",1.8,222000
17140,7.9,8/1/20,"Cincinnati, OH",1.9,227000
17140,6.8,9/1/20,"Cincinnati, OH",1.9,215000
17140,5.6,10/1/20,"Cincinnati, OH",1.9,215000
17140,4.8,11/1/20,"Cincinnati, OH",2,218000
17460,7.6,2/1/12,"Cleveland, OH",12.2,80000
17460,6.8,3/1/12,"Cleveland, OH",9.9,90000
17460,6.1,4/1/12,"Cleveland, OH",9.5,105000
17460,6.3,5/1/12,"Cleveland, OH",8,107000
17460,7.1,6/1/12,"Cleveland, OH",7.6,118000
17460,7.1,7/1/12,"Cleveland, OH",8,122000
17460,6.4,8/1/12,"Cleveland, OH",7.1,117000
17460,5.9,9/1/12,"Cleveland, OH",8.6,114000
17460,6,10/1/12,"Cleveland, OH",7.8,113000
17460,5.7,11/1/12,"Cleveland, OH",8.1,110000
17460,6.2,12/1/12,"Cleveland, OH",7.9,108000
17460,7.3,1/1/13,"Cleveland, OH",9.9,94000
17460,7.7,2/1/13,"Cleveland, OH",11.1,95000
17460,6.7,3/1/13,"Cleveland, OH",7.9,100000
17460,6.1,4/1/13,"Cleveland, OH",7.5,104000
17460,6.6,5/1/13,"Cleveland, OH",6.3,121000
17460,7.4,6/1/13,"Cleveland, OH",6.5,131000
17460,7.2,7/1/13,"Cleveland, OH",6.3,129000
17460,6.7,8/1/13,"Cleveland, OH",6,124000
17460,6.4,9/1/13,"Cleveland, OH",7.5,120000
17460,6.7,10/1/13,"Cleveland, OH",6.3,110000
17460,6.1,11/1/13,"Cleveland, OH",7.3,110000
17460,6.2,12/1/13,"Cleveland, OH",6.5,110000
17460,7.1,1/1/14,"Cleveland, OH",8.8,96000
17460,7.5,2/1/14,"Cleveland, OH",8.5,87000
17460,6.6,3/1/14,"Cleveland, OH",6.4,109000
17460,5.5,4/1/14,"Cleveland, OH",6.2,113000
17460,6,5/1/14,"Cleveland, OH",5.5,120000
17460,6.4,6/1/14,"Cleveland, OH",5.3,134000
17460,6.4,7/1/14,"Cleveland, OH",5.2,131000
17460,6,8/1/14,"Cleveland, OH",5.2,130000
17460,5.3,9/1/14,"Cleveland, OH",5.7,120000
17460,5.1,10/1/14,"Cleveland, OH",5.5,119000
17460,4.9,11/1/14,"Cleveland, OH",6.7,120000
17460,5,12/1/14,"Cleveland, OH",5.5,118000
17460,5.8,1/1/15,"Cleveland, OH",7.7,103000
17460,6,2/1/15,"Cleveland, OH",7.3,92000
17460,5.3,3/1/15,"Cleveland, OH",5.7,110000
17460,4.8,4/1/15,"Cleveland, OH",5.7,119000
17460,5.3,5/1/15,"Cleveland, OH",5.2,125000
17460,5.5,6/1/15,"Cleveland, OH",4.6,135000
17460,5.2,7/1/15,"Cleveland, OH",4.3,133000
17460,4.5,8/1/15,"Cleveland, OH",4.7,130000
17460,4.3,9/1/15,"Cleveland, OH",4.9,131000
17460,4.1,10/1/15,"Cleveland, OH",5,121000
17460,4.1,11/1/15,"Cleveland, OH",6.2,115000
17460,4.3,12/1/15,"Cleveland, OH",4.6,122000
17460,5,1/1/16,"Cleveland, OH",6.4,107000
17460,5.7,2/1/16,"Cleveland, OH",6,105000
17460,5.4,3/1/16,"Cleveland, OH",4.8,115000
17460,5,4/1/16,"Cleveland, OH",4.5,126000
17460,4.8,5/1/16,"Cleveland, OH",4.2,134000
17460,5.7,6/1/16,"Cleveland, OH",3.5,145000
17460,5.6,7/1/16,"Cleveland, OH",4.1,140000
17460,5.4,8/1/16,"Cleveland, OH",3.9,137000
17460,5.3,9/1/16,"Cleveland, OH",4.1,135000
17460,5.1,10/1/16,"Cleveland, OH",4.3,130000
17460,4.9,11/1/16,"Cleveland, OH",4.4,125000
17460,5.4,12/1/16,"Cleveland, OH",3.7,130000
17460,6.3,1/1/17,"Cleveland, OH",5,120000
17460,6.7,2/1/17,"Cleveland, OH",5.3,120000
17460,5.8,3/1/17,"Cleveland, OH",3.9,127000
17460,5.1,4/1/17,"Cleveland, OH",4.2,134000
17460,5.3,5/1/17,"Cleveland, OH",3.2,143000
17460,5.8,6/1/17,"Cleveland, OH",3,150000
17460,5.8,7/1/17,"Cleveland, OH",3.5,145000
17460,5.6,8/1/17,"Cleveland, OH",3.2,145000
17460,5,9/1/17,"Cleveland, OH",3.7,142000
17460,4.4,10/1/17,"Cleveland, OH",3.7,140000
17460,4.3,11/1/17,"Cleveland, OH",3.6,143000
17460,4.4,12/1/17,"Cleveland, OH",3.3,135000
17460,5.1,1/1/18,"Cleveland, OH",4.5,127000
17460,5.5,2/1/18,"Cleveland, OH",5,135000
17460,4.9,3/1/18,"Cleveland, OH",3.3,134000
17460,4.5,4/1/18,"Cleveland, OH",3.5,144000
17460,4.5,5/1/18,"Cleveland, OH",3,150000
17460,5.4,6/1/18,"Cleveland, OH",2.9,155000
17460,5,7/1/18,"Cleveland, OH",3.2,153000
17460,4.5,8/1/18,"Cleveland, OH",3,152000
17460,4.1,9/1/18,"Cleveland, OH",3.9,152000
17460,3.9,10/1/18,"Cleveland, OH",3.5,145000
17460,3.7,11/1/18,"Cleveland, OH",3.6,143000
17460,4.1,12/1/18,"Cleveland, OH",3.4,144000
17460,4.7,1/1/19,"Cleveland, OH",4.6,136000
17460,4.8,2/1/19,"Cleveland, OH",4.6,138000
17460,4.3,3/1/19,"Cleveland, OH",3.6,145000
17460,3.6,4/1/19,"Cleveland, OH",3.2,147000
17460,3.8,5/1/19,"Cleveland, OH",2.8,160000
17460,4.5,6/1/19,"Cleveland, OH",3.1,170000
17460,4.6,7/1/19,"Cleveland, OH",2.9,170000
17460,4,8/1/19,"Cleveland, OH",2.9,163000
17460,3.7,9/1/19,"Cleveland, OH",3.4,156000
17460,3.3,10/1/19,"Cleveland, OH",3.2,157000
17460,3.3,11/1/19,"Cleveland, OH",3.4,150000
17460,3.5,12/1/19,"Cleveland, OH",2.8,145000
17460,4.7,1/1/20,"Cleveland, OH",3.5,146000
17460,5.1,2/1/20,"Cleveland, OH",3.2,146000
17460,7.1,3/1/20,"Cleveland, OH",2.5,158000
17460,22.4,4/1/20,"Cleveland, OH",2.6,167000
17460,17.3,5/1/20,"Cleveland, OH",2.5,165000
17460,14,6/1/20,"Cleveland, OH",2,173000
17460,11.9,7/1/20,"Cleveland, OH",1.6,175000
17460,10.5,8/1/20,"Cleveland, OH",1.8,179000
17460,10,9/1/20,"Cleveland, OH",1.8,175000
17460,6.5,10/1/20,"Cleveland, OH",1.6,177000
17460,5.8,11/1/20,"Cleveland, OH",1.8,173000
18140,7.2,2/1/12,"Columbus, OH",8.1,123000
18140,6.8,3/1/12,"Columbus, OH",6.3,132000
18140,6.2,4/1/12,"Columbus, OH",6,145000
18140,6.2,5/1/12,"Columbus, OH",5.2,141000
18140,6.7,6/1/12,"Columbus, OH",4.4,157000
18140,6.8,7/1/12,"Columbus, OH",5,158000
18140,6.4,8/1/12,"Columbus, OH",4.3,150000
18140,6,9/1/12,"Columbus, OH",5.2,145000
18140,5.9,10/1/12,"Columbus, OH",4.7,133000
18140,5.8,11/1/12,"Columbus, OH",4.5,140000
18140,6.2,12/1/12,"Columbus, OH",4.8,136000
18140,7.6,1/1/13,"Columbus, OH",5.8,122000
18140,7,2/1/13,"Columbus, OH",5.6,125000
18140,6.6,3/1/13,"Columbus, OH",4.4,138000
18140,6,4/1/13,"Columbus, OH",3.7,140000
18140,6.3,5/1/13,"Columbus, OH",3.4,154000
18140,7,6/1/13,"Columbus, OH",3.3,164000
18140,6.8,7/1/13,"Columbus, OH",3.3,163000
18140,6.5,8/1/13,"Columbus, OH",3.5,158000
18140,6.5,9/1/13,"Columbus, OH",4.2,150000
18140,6.3,10/1/13,"Columbus, OH",4.5,145000
18140,5.9,11/1/13,"Columbus, OH",4.6,142000
18140,5.4,12/1/13,"Columbus, OH",4.3,143000
18140,6.2,1/1/14,"Columbus, OH",5.4,131000
18140,5.9,2/1/14,"Columbus, OH",4.9,138000
18140,5.5,3/1/14,"Columbus, OH",3.9,148000
18140,4.5,4/1/14,"Columbus, OH",3.3,153000
18140,4.7,5/1/14,"Columbus, OH",2.9,159000
18140,5.2,6/1/14,"Columbus, OH",2.8,170000
18140,5.3,7/1/14,"Columbus, OH",3.1,167000
18140,4.9,8/1/14,"Columbus, OH",3.3,166000
18140,4.6,9/1/14,"Columbus, OH",3.4,155000
18140,4.3,10/1/14,"Columbus, OH",3.3,155000
18140,4.3,11/1/14,"Columbus, OH",4.2,153000
18140,4.1,12/1/14,"Columbus, OH",3.2,152000
18140,5.1,1/1/15,"Columbus, OH",4.5,143000
18140,4.6,2/1/15,"Columbus, OH",4,150000
18140,4.3,3/1/15,"Columbus, OH",3,155000
18140,3.9,4/1/15,"Columbus, OH",3.4,160000
18140,4.2,5/1/15,"Columbus, OH",3.1,173000
18140,4.4,6/1/15,"Columbus, OH",2.9,175000
18140,4.3,7/1/15,"Columbus, OH",2.8,173000
18140,3.9,8/1/15,"Columbus, OH",3.1,170000
18140,3.9,9/1/15,"Columbus, OH",3.4,166000
18140,3.9,10/1/15,"Columbus, OH",3.6,160000
18140,4,11/1/15,"Columbus, OH",4.1,158000
18140,4,12/1/15,"Columbus, OH",3,159000
18140,4.6,1/1/16,"Columbus, OH",4.4,155000
18140,4.4,2/1/16,"Columbus, OH",4.2,159000
18140,4.4,3/1/16,"Columbus, OH",3.1,167000
18140,4,4/1/16,"Columbus, OH",2.9,171000
18140,3.7,5/1/16,"Columbus, OH",2.6,182000
18140,4.3,6/1/16,"Columbus, OH",2.5,185000
18140,4.2,7/1/16,"Columbus, OH",2.7,183000
18140,4.2,8/1/16,"Columbus, OH",2.6,180000
18140,4.3,9/1/16,"Columbus, OH",2.7,177000
18140,4.2,10/1/16,"Columbus, OH",2.9,173000
18140,3.9,11/1/16,"Columbus, OH",3,178000
18140,4.1,12/1/16,"Columbus, OH",2.4,168000
18140,5,1/1/17,"Columbus, OH",3.4,165000
18140,4.6,2/1/17,"Columbus, OH",3.4,166000
18140,4.1,3/1/17,"Columbus, OH",2.4,174000
18140,3.7,4/1/17,"Columbus, OH",2.7,184000
18140,3.8,5/1/17,"Columbus, OH",2.2,196000
18140,4.4,6/1/17,"Columbus, OH",2.1,196000
18140,4.3,7/1/17,"Columbus, OH",2.5,200000
18140,4.3,8/1/17,"Columbus, OH",2.2,191000
18140,4,9/1/17,"Columbus, OH",2.5,185000
18140,3.7,10/1/17,"Columbus, OH",2.4,190000
18140,3.7,11/1/17,"Columbus, OH",2.4,190000
18140,3.7,12/1/17,"Columbus, OH",2,193000
18140,4.2,1/1/18,"Columbus, OH",2.7,179000
18140,4.1,2/1/18,"Columbus, OH",2.8,183000
18140,3.9,3/1/18,"Columbus, OH",2.2,192000
18140,3.6,4/1/18,"Columbus, OH",2.3,199000
18140,3.5,5/1/18,"Columbus, OH",2.2,215000
18140,4.4,6/1/18,"Columbus, OH",2.1,218000
18140,4,7/1/18,"Columbus, OH",2.2,212000
18140,3.9,8/1/18,"Columbus, OH",2.3,210000
18140,3.7,9/1/18,"Columbus, OH",2.8,204000
18140,3.7,10/1/18,"Columbus, OH",2.5,200000
18140,3.5,11/1/18,"Columbus, OH",2.5,196000
18140,3.8,12/1/18,"Columbus, OH",2.4,200000
18140,4.3,1/1/19,"Columbus, OH",3.1,186000
18140,3.7,2/1/19,"Columbus, OH",2.9,195000
18140,3.5,3/1/19,"Columbus, OH",2.5,208000
18140,3,4/1/19,"Columbus, OH",2.2,221000
18140,3.2,5/1/19,"Columbus, OH",2.1,228000
18140,3.8,6/1/19,"Columbus, OH",2.2,233000
18140,4,7/1/19,"Columbus, OH",2.2,230000
18140,3.8,8/1/19,"Columbus, OH",2.2,220000
18140,3.5,9/1/19,"Columbus, OH",2.4,217000
18140,3.4,10/1/19,"Columbus, OH",2.6,215000
18140,3.3,11/1/19,"Columbus, OH",2.5,210000
18140,3.2,12/1/19,"Columbus, OH",2,210000
18140,4.2,1/1/20,"Columbus, OH",2.8,205000
18140,3.8,2/1/20,"Columbus, OH",2.5,217000
18140,4.2,3/1/20,"Columbus, OH",2.2,231000
18140,13.7,4/1/20,"Columbus, OH",2.4,230000
18140,11,5/1/20,"Columbus, OH",2.2,240000
18140,9.9,6/1/20,"Columbus, OH",1.8,250000
18140,8.3,7/1/20,"Columbus, OH",1.6,255000
18140,8.3,8/1/20,"Columbus, OH",1.7,250000
18140,7.4,9/1/20,"Columbus, OH",1.6,248000
18140,5.5,10/1/20,"Columbus, OH",1.6,250000
18140,4.9,11/1/20,"Columbus, OH",1.6,241000
36420,4.8,2/1/12,"Oklahoma City, OK",4.2,135000
36420,4.3,3/1/12,"Oklahoma City, OK",3.6,137000
36420,3.9,4/1/12,"Oklahoma City, OK",3.6,135000
36420,4.5,5/1/12,"Oklahoma City, OK",3.2,145000
36420,4.8,6/1/12,"Oklahoma City, OK",3.2,140000
36420,4.6,7/1/12,"Oklahoma City, OK",3.2,142000
36420,4.5,8/1/12,"Oklahoma City, OK",2.8,148000
36420,4.5,9/1/12,"Oklahoma City, OK",3.8,145000
36420,4.6,10/1/12,"Oklahoma City, OK",3.4,146000
36420,4.4,11/1/12,"Oklahoma City, OK",3.6,145000
36420,4.5,12/1/12,"Oklahoma City, OK",3.5,145000
36420,5,1/1/13,"Oklahoma City, OK",4.5,140000
36420,4.8,2/1/13,"Oklahoma City, OK",4.6,140000
36420,4.4,3/1/13,"Oklahoma City, OK",3.5,143000
36420,4.1,4/1/13,"Oklahoma City, OK",3.3,145000
36420,4.7,5/1/13,"Oklahoma City, OK",3.3,151000
36420,5.1,6/1/13,"Oklahoma City, OK",3.3,154000
36420,4.7,7/1/13,"Oklahoma City, OK",2.6,155000
36420,4.6,8/1/13,"Oklahoma City, OK",2.6,157000
36420,4.6,9/1/13,"Oklahoma City, OK",2.9,147000
36420,4.8,10/1/13,"Oklahoma City, OK",3.1,145000
36420,4.4,11/1/13,"Oklahoma City, OK",3.4,147000
36420,4.3,12/1/13,"Oklahoma City, OK",3.1,148000
36420,4.6,1/1/14,"Oklahoma City, OK",4.5,142000
36420,4.6,2/1/14,"Oklahoma City, OK",4,147000
36420,4.3,3/1/14,"Oklahoma City, OK",3.2,150000
36420,3.6,4/1/14,"Oklahoma City, OK",3.3,150000
36420,4.1,5/1/14,"Oklahoma City, OK",2.8,156000
36420,4.3,6/1/14,"Oklahoma City, OK",2.6,160000
36420,4.1,7/1/14,"Oklahoma City, OK",2.7,159000
36420,4,8/1/14,"Oklahoma City, OK",2.6,156000
36420,3.7,9/1/14,"Oklahoma City, OK",2.7,160000
36420,3.7,10/1/14,"Oklahoma City, OK",2.6,157000
36420,3.6,11/1/14,"Oklahoma City, OK",3.4,155000
36420,3.4,12/1/14,"Oklahoma City, OK",2.5,155000
36420,3.9,1/1/15,"Oklahoma City, OK",3.9,148000
36420,3.9,2/1/15,"Oklahoma City, OK",3.3,156000
36420,3.7,3/1/15,"Oklahoma City, OK",1.7,154000
36420,3.5,4/1/15,"Oklahoma City, OK",3.2,160000
36420,4.1,5/1/15,"Oklahoma City, OK",2.9,163000
36420,4.3,6/1/15,"Oklahoma City, OK",2.7,172000
36420,4,7/1/15,"Oklahoma City, OK",2.9,165000
36420,3.8,8/1/15,"Oklahoma City, OK",3.1,165000
36420,3.7,9/1/15,"Oklahoma City, OK",3.4,165000
36420,3.8,10/1/15,"Oklahoma City, OK",4.2,160000
36420,3.7,11/1/15,"Oklahoma City, OK",5.2,159000
36420,3.7,12/1/15,"Oklahoma City, OK",4.1,159000
36420,4.1,1/1/16,"Oklahoma City, OK",5.5,160000
36420,4.2,2/1/16,"Oklahoma City, OK",5.1,152000
36420,4.1,3/1/16,"Oklahoma City, OK",3.7,160000
36420,3.9,4/1/16,"Oklahoma City, OK",3.6,160000
36420,4.2,5/1/16,"Oklahoma City, OK",3,164000
36420,4.7,6/1/16,"Oklahoma City, OK",3.1,165000
36420,4.4,7/1/16,"Oklahoma City, OK",3.6,170000
36420,4.4,8/1/16,"Oklahoma City, OK",3.4,163000
36420,4.2,9/1/16,"Oklahoma City, OK",3.5,165000
36420,4.2,10/1/16,"Oklahoma City, OK",4,163000
36420,4,11/1/16,"Oklahoma City, OK",4.4,162000
36420,3.9,12/1/16,"Oklahoma City, OK",3.8,161000
36420,4.2,1/1/17,"Oklahoma City, OK",5.4,160000
36420,4.3,2/1/17,"Oklahoma City, OK",4.8,163000
36420,3.9,3/1/17,"Oklahoma City, OK",3.3,163000
36420,3.5,4/1/17,"Oklahoma City, OK",3.5,167000
36420,4,5/1/17,"Oklahoma City, OK",2.7,170000
36420,4.2,6/1/17,"Oklahoma City, OK",3,173000
36420,3.9,7/1/17,"Oklahoma City, OK",3.3,169000
36420,3.9,8/1/17,"Oklahoma City, OK",3.3,170000
36420,3.6,9/1/17,"Oklahoma City, OK",3.7,170000
36420,3.5,10/1/17,"Oklahoma City, OK",3.8,165000
36420,3.4,11/1/17,"Oklahoma City, OK",4,167000
36420,3.4,12/1/17,"Oklahoma City, OK",3.5,165000
36420,3.7,1/1/18,"Oklahoma City, OK",4.6,160000
36420,3.7,2/1/18,"Oklahoma City, OK",3.9,166000
36420,3.4,3/1/18,"Oklahoma City, OK",2.8,168000
36420,3,4/1/18,"Oklahoma City, OK",2.8,174000
36420,3.2,5/1/18,"Oklahoma City, OK",2.5,175000
36420,3.5,6/1/18,"Oklahoma City, OK",2.6,175000
36420,3.1,7/1/18,"Oklahoma City, OK",2.7,180000
36420,3,8/1/18,"Oklahoma City, OK",2.7,175000
36420,2.8,9/1/18,"Oklahoma City, OK",3.5,175000
36420,2.9,10/1/18,"Oklahoma City, OK",3.2,173000
36420,2.8,11/1/18,"Oklahoma City, OK",3.6,167000
36420,2.9,12/1/18,"Oklahoma City, OK",3.3,170000
36420,3.5,1/1/19,"Oklahoma City, OK",4.2,168000
36420,3.2,2/1/19,"Oklahoma City, OK",3.2,176000
36420,3,3/1/19,"Oklahoma City, OK",2.5,180000
36420,2.6,4/1/19,"Oklahoma City, OK",2.5,181000
36420,3,5/1/19,"Oklahoma City, OK",2.1,185000
36420,3.3,6/1/19,"Oklahoma City, OK",2.4,195000
36420,3.1,7/1/19,"Oklahoma City, OK",2.2,186000
36420,3.1,8/1/19,"Oklahoma City, OK",2.4,188000
36420,2.9,9/1/19,"Oklahoma City, OK",2.7,185000
36420,3,10/1/19,"Oklahoma City, OK",2.6,182000
36420,2.9,11/1/19,"Oklahoma City, OK",2.8,184000
36420,2.8,12/1/19,"Oklahoma City, OK",2.6,185000
36420,2.9,1/1/20,"Oklahoma City, OK",3.4,177000
36420,2.7,2/1/20,"Oklahoma City, OK",2.7,188000
36420,2.7,3/1/20,"Oklahoma City, OK",2.3,194000
36420,14.8,4/1/20,"Oklahoma City, OK",2.4,194000
36420,12.9,5/1/20,"Oklahoma City, OK",2.1,197000
36420,6.9,6/1/20,"Oklahoma City, OK",1.5,205000
36420,7.1,7/1/20,"Oklahoma City, OK",1.4,207000
36420,5.6,8/1/20,"Oklahoma City, OK",1.3,215000
36420,5.1,9/1/20,"Oklahoma City, OK",1.3,207000
36420,5.9,10/1/20,"Oklahoma City, OK",1.4,215000
36420,5.5,11/1/20,"Oklahoma City, OK",1.5,210000
38900,8.7,2/1/12,"Portland, OR",5.3,204000
38900,8.5,3/1/12,"Portland, OR",3.7,210000
38900,7.9,4/1/12,"Portland, OR",3.5,219000
38900,7.7,5/1/12,"Portland, OR",3.1,229000
38900,8.1,6/1/12,"Portland, OR",2.9,234000
38900,8.2,7/1/12,"Portland, OR",3.3,235000
38900,8,8/1/12,"Portland, OR",2.8,235000
38900,7.4,9/1/12,"Portland, OR",3.3,230000
38900,7.5,10/1/12,"Portland, OR",2.8,235000
38900,7.4,11/1/12,"Portland, OR",3.1,235000
38900,7.6,12/1/12,"Portland, OR",2.9,237000
38900,8.3,1/1/13,"Portland, OR",3.7,239000
38900,8,2/1/13,"Portland, OR",3.5,234000
38900,7.7,3/1/13,"Portland, OR",2.5,245000
38900,7.1,4/1/13,"Portland, OR",2.4,247000
38900,6.9,5/1/13,"Portland, OR",2.1,260000
38900,7.3,6/1/13,"Portland, OR",2.3,260000
38900,7.3,7/1/13,"Portland, OR",2.3,270000
38900,7,8/1/13,"Portland, OR",2.5,269000
38900,6.4,9/1/13,"Portland, OR",3,268000
38900,6.6,10/1/13,"Portland, OR",2.9,263000
38900,6.4,11/1/13,"Portland, OR",3.1,264000
38900,6.3,12/1/13,"Portland, OR",2.9,256000
38900,6.9,1/1/14,"Portland, OR",3.7,255000
38900,7,2/1/14,"Portland, OR",3.4,267000
38900,6.9,3/1/14,"Portland, OR",2.8,266000
38900,6.1,4/1/14,"Portland, OR",2.4,271000
38900,6,5/1/14,"Portland, OR",2.2,280000
38900,6.2,6/1/14,"Portland, OR",2.3,280000
38900,6.3,7/1/14,"Portland, OR",2.4,290000
38900,6.2,8/1/14,"Portland, OR",2.5,286000
38900,5.6,9/1/14,"Portland, OR",2.6,280000
38900,5.6,10/1/14,"Portland, OR",2.3,280000
38900,5.5,11/1/14,"Portland, OR",2.7,280000
38900,5.3,12/1/14,"Portland, OR",2.2,280000
38900,6,1/1/15,"Portland, OR",2.9,270000
38900,5.8,2/1/15,"Portland, OR",2.6,277000
38900,5.7,3/1/15,"Portland, OR",1.7,285000
38900,5.3,4/1/15,"Portland, OR",1.6,291000
38900,5.2,5/1/15,"Portland, OR",1.5,302000
38900,5.5,6/1/15,"Portland, OR",1.4,310000
38900,5.6,7/1/15,"Portland, OR",1.5,306000
38900,5.3,8/1/15,"Portland, OR",1.7,307000
38900,4.8,9/1/15,"Portland, OR",1.7,300000
38900,4.7,10/1/15,"Portland, OR",1.6,300000
38900,4.7,11/1/15,"Portland, OR",1.8,305000
38900,4.5,12/1/15,"Portland, OR",1.2,310000
38900,5,1/1/16,"Portland, OR",1.6,300000
38900,5.1,2/1/16,"Portland, OR",1.6,305000
38900,5,3/1/16,"Portland, OR",1.2,325000
38900,4.7,4/1/16,"Portland, OR",1.3,336000
38900,4.4,5/1/16,"Portland, OR",1.3,340000
38900,5,6/1/16,"Portland, OR",1.4,348000
38900,4.9,7/1/16,"Portland, OR",1.7,345000
38900,4.8,8/1/16,"Portland, OR",1.7,349000
38900,4.3,9/1/16,"Portland, OR",1.8,343000
38900,4.2,10/1/16,"Portland, OR",1.8,341000
38900,3.9,11/1/16,"Portland, OR",1.6,340000
38900,3.8,12/1/16,"Portland, OR",1.3,339000
38900,4.3,1/1/17,"Portland, OR",1.7,343000
38900,4.3,2/1/17,"Portland, OR",1.7,345000
38900,4.2,3/1/17,"Portland, OR",1.3,355000
38900,3.8,4/1/17,"Portland, OR",1.4,365000
38900,3.6,5/1/17,"Portland, OR",1.2,370000
38900,4.1,6/1/17,"Portland, OR",1.3,380000
38900,4.2,7/1/17,"Portland, OR",1.6,380000
38900,4.2,8/1/17,"Portland, OR",1.6,375000
38900,3.7,9/1/17,"Portland, OR",1.9,373000
38900,3.6,10/1/17,"Portland, OR",1.7,375000
38900,3.6,11/1/17,"Portland, OR",1.6,367000
38900,3.6,12/1/17,"Portland, OR",1.4,370000
38900,4.2,1/1/18,"Portland, OR",1.9,380000
38900,4.2,2/1/18,"Portland, OR",1.7,380000
38900,4.1,3/1/18,"Portland, OR",1.5,385000
38900,3.7,4/1/18,"Portland, OR",1.6,398000
